,법정동코드,시도명,시군구명,읍면동명,동리명,생성일자,말소일자
505,2611011100,부산광역시,중구,동광동1가,,19950101,
506,2611011200,부산광역시,중구,동광동2가,,19950101,
507,2611011300,부산광역시,중구,동광동3가,,19950101,
508,2611011400,부산광역시,중구,동광동4가,,19950101,
509,2611011500,부산광역시,중구,동광동5가,,19950101,
510,2611011600,부산광역시,중구,대청동1가,,19950101,
511,2611011700,부산광역시,중구,대청동2가,,19950101,
512,2611011800,부산광역시,중구,대청동3가,,19950101,
513,2611011900,부산광역시,중구,대청동4가,,19950101,
514,2611012000,부산광역시,중구,보수동1가,,19990101,
515,2611012100,부산광역시,중구,보수동2가,,19990101,
516,2611012200,부산광역시,중구,보수동3가,,19990101,
517,2611012300,부산광역시,중구,부평동1가,,19950101,
518,2611012400,부산광역시,중구,부평동2가,,19950101,
519,2611012500,부산광역시,중구,부평동3가,,19950101,
520,2611012600,부산광역시,중구,부평동4가,,19950101,
521,2611012700,부산광역시,중구,신창동1가,,19950101,
522,2611012800,부산광역시,중구,신창동2가,,19950101,
523,2611012900,부산광역시,중구,신창동3가,,19950101,
524,2611013000,부산광역시,중구,신창동4가,,19950101,
525,2611013100,부산광역시,중구,창선동1가,,19950101,
526,2611013200,부산광역시,중구,창선동2가,,19950101,
527,2611013300,부산광역시,중구,광복동1가,,19950101,
528,2611013400,부산광역시,중구,광복동2가,,19950101,
529,2611013500,부산광역시,중구,광복동3가,,19950101,
530,2611013600,부산광역시,중구,남포동1가,,19950101,
531,2611013700,부산광역시,중구,남포동2가,,19950101,
532,2611013800,부산광역시,중구,남포동3가,,19950101,
533,2611013900,부산광역시,중구,남포동4가,,19950101,
534,2611014000,부산광역시,중구,남포동5가,,19950101,
535,2611014100,부산광역시,중구,남포동6가,,19950101,
536,2614000000,부산광역시,서구,,,19950101,
537,2614010100,부산광역시,서구,동대신동1가,,19950101,
538,2614010200,부산광역시,서구,동대신동2가,,19950101,
539,2614010300,부산광역시,서구,동대신동3가,,19950101,
540,2614010400,부산광역시,서구,서대신동1가,,19950101,
541,2614010500,부산광역시,서구,서대신동2가,,19950101,
542,2614010600,부산광역시,서구,서대신동3가,,19950101,
543,2614010700,부산광역시,서구,부용동1가,,19981001,
544,2614010800,부산광역시,서구,부용동2가,,19981001,
545,2614010900,부산광역시,서구,부민동1가,,19950101,
546,2614011000,부산광역시,서구,부민동2가,,19950101,
547,2614011100,부산광역시,서구,부민동3가,,19950101,
548,2614011200,부산광역시,서구,토성동1가,,19981001,
549,2614011300,부산광역시,서구,토성동2가,,19981001,
550,2614011400,부산광역시,서구,토성동3가,,19981001,
551,2614011500,부산광역시,서구,아미동1가,,19981001,
552,2614011600,부산광역시,서구,아미동2가,,19981001,
553,2614011700,부산광역시,서구,토성동4가,,19981001,
554,2614011800,부산광역시,서구,토성동5가,,19981001,
555,2614011900,부산광역시,서구,초장동,,19950101,
556,2614012000,부산광역시,서구,충무동1가,,19950101,
557,2614012100,부산광역시,서구,충무동2가,,19950101,
558,2614012200,부산광역시,서구,충무동3가,,19950101,
559,2614012300,부산광역시,서구,남부민동,,19950101,
560,2614012400,부산광역시,서구,암남동,,19950101,
561,2617000000,부산광역시,동구,,,19950101,
562,2617010100,부산광역시,동구,초량동,,19950101,
563,2617010200,부산광역시,동구,수정동,,19950101,
564,2617010300,부산광역시,동구,좌천동,,19980917,
565,2617010400,부산광역시,동구,범일동,,19950101,
566,2620000000,부산광역시,영도구,,,19950101,
567,2620010100,부산광역시,영도구,대교동1가,,19981001,
568,2620010200,부산광역시,영도구,대교동2가,,19981001,
569,2620010300,부산광역시,영도구,대평동1가,,19981001,
570,2620010400,부산광역시,영도구,대평동2가,,19981001,
571,2620010500,부산광역시,영도구,남항동1가,,19950101,
572,2620010600,부산광역시,영도구,남항동2가,,19950101,
573,2620010700,부산광역시,영도구,남항동3가,,19950101,
574,2620010800,부산광역시,영도구,영선동1가,,19950101,
575,2620010900,부산광역시,영도구,영선동2가,,19960210,
576,2620011000,부산광역시,영도구,영선동3가,,19950101,
577,2620011100,부산광역시,영도구,영선동4가,,19950101,
578,2620011200,부산광역시,영도구,신선동1가,,19950101,
579,2620011300,부산광역시,영도구,신선동2가,,19950101,
580,2620011400,부산광역시,영도구,신선동3가,,19960210,
581,2620011500,부산광역시,영도구,봉래동1가,,19950101,
582,2620011600,부산광역시,영도구,봉래동2가,,19950101,
583,2620011700,부산광역시,영도구,봉래동3가,,19981001,
584,2620011800,부산광역시,영도구,봉래동4가,,19960210,
585,2620011900,부산광역시,영도구,봉래동5가,,19950101,
586,2620012000,부산광역시,영도구,청학동,,19950101,
587,2620012100,부산광역시,영도구,동삼동,,19950101,
588,2623000000,부산광역시,부산진구,,,19950101,
589,2623010100,부산광역시,부산진구,양정동,,19950101,
590,2623010200,부산광역시,부산진구,전포동,,19950101,
591,2623010300,부산광역시,부산진구,부전동,,19950101,
592,2623010400,부산광역시,부산진구,범천동,,19950101,
593,2623010500,부산광역시,부산진구,범전동,,19950101,
594,2623010600,부산광역시,부산진구,연지동,,19950101,
595,2623010700,부산광역시,부산진구,초읍동,,19950101,
596,2623010800,부산광역시,부산진구,부암동,,19950101,
597,2623010900,부산광역시,부산진구,당감동,,19950101,
598,2623011000,부산광역시,부산진구,가야동,,19950101,
599,2623011100,부산광역시,부산진구,개금동,,19950101,
600,2626000000,부산광역시,동래구,,,19950101,
601,2626010100,부산광역시,동래구,명장동,,19950101,
602,2626010200,부산광역시,동래구,안락동,,19950101,
603,2626010300,부산광역시,동래구,칠산동,,19950101,
604,2626010400,부산광역시,동래구,낙민동,,19950101,
605,2626010500,부산광역시,동래구,복천동,,19950101,
606,2626010600,부산광역시,동래구,수안동,,19950101,
607,2626010700,부산광역시,동래구,명륜동,,19950101,
608,2626010800,부산광역시,동래구,온천동,,19950101,
609,2626010900,부산광역시,동래구,사직동,,19950101,
610,2629000000,부산광역시,남구,,,19950101,
611,2629010600,부산광역시,남구,대연동,,19950101,
612,2629010700,부산광역시,남구,용호동,,19950101,
613,2629010800,부산광역시,남구,용당동,,19950101,
614,2629010900,부산광역시,남구,문현동,,19950101,
615,2629011000,부산광역시,남구,우암동,,19950101,
616,2629011100,부산광역시,남구,감만동,,19950101,
617,2632000000,부산광역시,북구,,,19950101,
618,2632010100,부산광역시,북구,금곡동,,19950101,
619,2632010200,부산광역시,북구,화명동,,19950101,
620,2632010300,부산광역시,북구,만덕동,,19950101,
621,2632010400,부산광역시,북구,덕천동,,19950101,
622,2632010500,부산광역시,북구,구포동,,19950101,
623,2635000000,부산광역시,해운대구,,,19950101,
624,2635010100,부산광역시,해운대구,반송동,,19950101,
625,2635010200,부산광역시,해운대구,석대동,,19981001,
626,2635010300,부산광역시,해운대구,반여동,,19950101,
627,2635010400,부산광역시,해운대구,재송동,,19950101,
628,2635010500,부산광역시,해운대구,우동,,19950101,
629,2635010600,부산광역시,해운대구,중동,,19950101,
630,2635010700,부산광역시,해운대구,좌동,,19950101,
631,2635010800,부산광역시,해운대구,송정동,,19950101,
632,2638000000,부산광역시,사하구,,,19950101,
633,2638010100,부산광역시,사하구,괴정동,,19950101,
634,2638010200,부산광역시,사하구,당리동,,19950101,
635,2638010300,부산광역시,사하구,하단동,,19950101,
636,2638010400,부산광역시,사하구,신평동,,19950101,
637,2638010500,부산광역시,사하구,장림동,,19950101,
638,2638010600,부산광역시,사하구,다대동,,19950101,
639,2638010700,부산광역시,사하구,구평동,,19950101,
640,2638010800,부산광역시,사하구,감천동,,19950101,
641,2641000000,부산광역시,금정구,,,19950101,
642,2641010100,부산광역시,금정구,두구동,,19981101,
643,2641010200,부산광역시,금정구,노포동,,19981101,
644,2641010300,부산광역시,금정구,청룡동,,19950101,
645,2641010400,부산광역시,금정구,남산동,,19950101,
646,2641010500,부산광역시,금정구,선동,,19981101,
647,2641010600,부산광역시,금정구,오륜동,,19981101,
648,2641010700,부산광역시,금정구,구서동,,19950101,
649,2641010800,부산광역시,금정구,장전동,,19950101,
650,2641010900,부산광역시,금정구,부곡동,,19950101,
651,2641011000,부산광역시,금정구,서동,,19950101,
652,2641011100,부산광역시,금정구,금사동,,19950101,
653,2641011200,부산광역시,금정구,회동동,,19950101,
654,2641011300,부산광역시,금정구,금성동,,19950101,
655,2644000000,부산광역시,강서구,,,19950101,
656,2644010100,부산광역시,강서구,대저1동,,19990201,
657,2644010200,부산광역시,강서구,대저2동,,19990201,
658,2644010300,부산광역시,강서구,강동동,,19950101,
659,2644010400,부산광역시,강서구,명지동,,19950101,
660,2644010500,부산광역시,강서구,죽림동,,19950101,
661,2644010600,부산광역시,강서구,식만동,,19950101,
662,2644010700,부산광역시,강서구,죽동동,,19950101,
663,2644010800,부산광역시,강서구,봉림동,,19950101,
664,2644010900,부산광역시,강서구,송정동,,19950101,
665,2644011000,부산광역시,강서구,화전동,,19950101,
666,2644011100,부산광역시,강서구,녹산동,,19950101,
667,2644011200,부산광역시,강서구,생곡동,,19950101,
668,2644011300,부산광역시,강서구,구랑동,,19950101,
669,2644011400,부산광역시,강서구,지사동,,19950101,
670,2644011500,부산광역시,강서구,미음동,,19950101,
671,2644011600,부산광역시,강서구,범방동,,19950101,
672,2644011700,부산광역시,강서구,신호동,,19950101,
673,2644011800,부산광역시,강서구,동선동,,19950101,
674,2644011900,부산광역시,강서구,성북동,,19950101,
675,2644012000,부산광역시,강서구,눌차동,,19950101,
676,2644012100,부산광역시,강서구,천성동,,19950101,
677,2644012200,부산광역시,강서구,대항동,,19950101,
678,2647000000,부산광역시,연제구,,,19950301,
679,2647010100,부산광역시,연제구,거제동,,19950301,
680,2647010200,부산광역시,연제구,연산동,,19950301,
681,2650000000,부산광역시,수영구,,,19950301,
682,2650010100,부산광역시,수영구,망미동,,19950301,
683,2650010200,부산광역시,수영구,수영동,,19950301,
684,2650010300,부산광역시,수영구,민락동,,19950301,
685,2650010400,부산광역시,수영구,광안동,,19950301,
686,2650010500,부산광역시,수영구,남천동,,19950301,
687,2653000000,부산광역시,사상구,,,19950301,
688,2653010100,부산광역시,사상구,삼락동,,19950301,
689,2653010200,부산광역시,사상구,모라동,,19950301,
690,2653010300,부산광역시,사상구,덕포동,,19950301,
691,2653010400,부산광역시,사상구,괘법동,,19950301,
692,2653010500,부산광역시,사상구,감전동,,19950301,
693,2653010600,부산광역시,사상구,주례동,,19950301,
694,2653010700,부산광역시,사상구,학장동,,19950301,
695,2653010800,부산광역시,사상구,엄궁동,,19950301,
696,2671000000,부산광역시,기장군,,,19950301,
697,2671025000,부산광역시,기장군,기장읍,,19950301,
698,2671025021,부산광역시,기장군,기장읍,동부리,19950301,
699,2671025022,부산광역시,기장군,기장읍,교리,19950301,
700,2671025023,부산광역시,기장군,기장읍,신천리,19950301,
701,2671025024,부산광역시,기장군,기장읍,죽성리,19950301,
702,2671025025,부산광역시,기장군,기장읍,서부리,19950301,
703,2671025026,부산광역시,기장군,기장읍,대라리,19950301,
704,2671025027,부산광역시,기장군,기장읍,청강리,19950301,
705,2671025028,부산광역시,기장군,기장읍,대변리,19950301,
706,2671025029,부산광역시,기장군,기장읍,연화리,19950301,
707,2671025030,부산광역시,기장군,기장읍,만화리,19950301,
708,2671025031,부산광역시,기장군,기장읍,석산리,19950301,
709,2671025032,부산광역시,기장군,기장읍,당사리,19950301,
710,2671025033,부산광역시,기장군,기장읍,시랑리,19950301,
711,2671025034,부산광역시,기장군,기장읍,내리,19950301,
712,2671025300,부산광역시,기장군,장안읍,,19950301,
713,2671025321,부산광역시,기장군,장안읍,좌천리,19950301,
714,2671025322,부산광역시,기장군,장안읍,효암리,19950301,
715,2671025323,부산광역시,기장군,장안읍,고리,19950301,
716,2671025324,부산광역시,기장군,장안읍,좌동리,19950301,
717,2671025325,부산광역시,기장군,장안읍,장안리,19950301,
718,2671025326,부산광역시,기장군,장안읍,덕선리,19950301,
